origin_location;destination_location;coor_y;coor_x;distance_in_km;vehicle_type;tripfare
KOTA YOGYAKARTA;KOTA PASURUAN;-7.6469;112.8999;340;Van;1700000
KOTA YOGYAKARTA;KOTA PASURUAN;-7.6469;112.8999;340;Small Box;2000000
KOTA YOGYAKARTA;KOTA PASURUAN;-7.6469;112.8999;340;L300 Box;2100000
KOTA YOGYAKARTA;KOTA PASURUAN;-7.6469;112.8999;340;Fuso Box;2900000
KOTA YOGYAKARTA;KOTA PASURUAN;-7.6469;112.8999;340;Fuso Bak;2900000
KOTA YOGYAKARTA;KOTA PASURUAN;-7.6469;112.8999;340;Tronton Box;3700000
KOTA YOGYAKARTA;KOTA PASURUAN;-7.6469;112.8999;340;Engkel Box;2200000
KOTA YOGYAKARTA;KOTA PASURUAN;-7.6469;112.8999;340;Engkel Pickup;2200000
KOTA YOGYAKARTA;KOTA PASURUAN;-7.6469;112.8999;340;Tronton Wing Box;3700000
KOTA YOGYAKARTA;KOTA PASURUAN;-7.6469;112.8999;340;Tronton Bak;3700000
KOTA YOGYAKARTA;KOTA PEKALONGAN;-6.8898;109.6746;172;Ekonomi;633280
KOTA YOGYAKARTA;KOTA PEKALONGAN;-6.8898;109.6746;172;MPV;643280
KOTA YOGYAKARTA;KOTA PEKALONGAN;-6.8898;109.6746;172;Pickup;739276
KOTA YOGYAKARTA;KOTA PEKALONGAN;-6.8898;109.6746;172;Double Engkel Box;1331800
KOTA YOGYAKARTA;KOTA PEKALONGAN;-6.8898;109.6746;172;Double Engkel Pickup;1331800
KOTA YOGYAKARTA;KOTA PEKALONGAN;-6.8898;109.6746;172;CDD Long;1674000
KOTA YOGYAKARTA;KOTA PEKALONGAN;-6.8898;109.6746;172;Van;712304
KOTA YOGYAKARTA;KOTA PEKALONGAN;-6.8898;109.6746;172;Small Box;774940
KOTA YOGYAKARTA;KOTA PEKALONGAN;-6.8898;109.6746;172;L300 Box;834940
KOTA YOGYAKARTA;KOTA PEKALONGAN;-6.8898;109.6746;172;Fuso Box;2532200
KOTA YOGYAKARTA;KOTA PEKALONGAN;-6.8898;109.6746;172;Fuso Bak;2532200
KOTA YOGYAKARTA;KOTA PEKALONGAN;-6.8898;109.6746;172;Tronton Box;2896600
KOTA YOGYAKARTA;KOTA PEKALONGAN;-6.8898;109.6746;172;Engkel Box;1053260
KOTA YOGYAKARTA;KOTA PEKALONGAN;-6.8898;109.6746;172;Engkel Pickup;1151800
KOTA YOGYAKARTA;KOTA PEKALONGAN;-6.8898;109.6746;172;Tronton Wing Box;2896600
KOTA YOGYAKARTA;KOTA PEKALONGAN;-6.8898;109.6746;172;Tronton Bak;2896600
KOTA YOGYAKARTA;KOTA PROBOLINGGO;-7.7764;113.2037;379;Ekonomi;1222896
KOTA YOGYAKARTA;KOTA PROBOLINGGO;-7.7764;113.2037;379;MPV;1232896
KOTA YOGYAKARTA;KOTA PROBOLINGGO;-7.7764;113.2037;379;Pickup;1379400
KOTA YOGYAKARTA;KOTA PROBOLINGGO;-7.7764;113.2037;379;Double Engkel Box;2132556
KOTA YOGYAKARTA;KOTA PROBOLINGGO;-7.7764;113.2037;379;Double Engkel Pickup;2132556
KOTA YOGYAKARTA;KOTA PROBOLINGGO;-7.7764;113.2037;379;CDD Long;2644700
KOTA YOGYAKARTA;KOTA PROBOLINGGO;-7.7764;113.2037;379;Van;1344560
KOTA YOGYAKARTA;KOTA PROBOLINGGO;-7.7764;113.2037;379;Small Box;1438308
KOTA YOGYAKARTA;KOTA PROBOLINGGO;-7.7764;113.2037;379;L300 Box;1498308
KOTA YOGYAKARTA;KOTA PROBOLINGGO;-7.7764;113.2037;379;Fuso Box;3946400
KOTA YOGYAKARTA;KOTA PROBOLINGGO;-7.7764;113.2037;379;Fuso Bak;3946400
KOTA YOGYAKARTA;KOTA PROBOLINGGO;-7.7764;113.2037;379;Tronton Box;4440600
KOTA YOGYAKARTA;KOTA PROBOLINGGO;-7.7764;113.2037;379;Engkel Box;1864111
KOTA YOGYAKARTA;KOTA PROBOLINGGO;-7.7764;113.2037;379;Engkel Pickup;1952556
KOTA YOGYAKARTA;KOTA PROBOLINGGO;-7.7764;113.2037;379;Tronton Wing Box;4352200
KOTA YOGYAKARTA;KOTA PROBOLINGGO;-7.7764;113.2037;379;Tronton Bak;4352200
KOTA YOGYAKARTA;KOTA SALATIGA;-7.3305;110.5084;76;Ekonomi;630000
KOTA YOGYAKARTA;KOTA SALATIGA;-7.3305;110.5084;76;MPV;680000
KOTA YOGYAKARTA;KOTA SALATIGA;-7.3305;110.5084;76;Pickup;700000
KOTA YOGYAKARTA;KOTA SALATIGA;-7.3305;110.5084;76;Double Engkel Box;1350000
KOTA YOGYAKARTA;KOTA SALATIGA;-7.3305;110.5084;76;Double Engkel Pickup;1350000
KOTA YOGYAKARTA;KOTA SALATIGA;-7.3305;110.5084;76;CDD Long;1500000
KOTA YOGYAKARTA;KOTA SALATIGA;-7.3305;110.5084;76;Van;700000
KOTA YOGYAKARTA;KOTA SALATIGA;-7.3305;110.5084;76;Small Box;800000
KOTA YOGYAKARTA;KOTA SALATIGA;-7.3305;110.5084;76;L300 Box;900000
KOTA YOGYAKARTA;KOTA SALATIGA;-7.3305;110.5084;76;Fuso Box;1850000
KOTA YOGYAKARTA;KOTA SALATIGA;-7.3305;110.5084;76;Fuso Bak;1850000
KOTA YOGYAKARTA;KOTA SALATIGA;-7.3305;110.5084;76;Tronton Box;2450000
KOTA YOGYAKARTA;KOTA SALATIGA;-7.3305;110.5084;76;Engkel Box;1000000
KOTA YOGYAKARTA;KOTA SALATIGA;-7.3305;110.5084;76;Engkel Pickup;1000000
KOTA YOGYAKARTA;KOTA SALATIGA;-7.3305;110.5084;76;Tronton Wing Box;2450000
KOTA YOGYAKARTA;KOTA SALATIGA;-7.3305;110.5084;76;Tronton Bak;2450000
KOTA YOGYAKARTA;KOTA SEMARANG;-6.9818;110.4121;115;Ekonomi;630000
KOTA YOGYAKARTA;KOTA SEMARANG;-6.9818;110.4121;115;MPV;680000
KOTA YOGYAKARTA;KOTA SEMARANG;-6.9818;110.4121;115;Pickup;700000
KOTA YOGYAKARTA;KOTA SEMARANG;-6.9818;110.4121;115;Double Engkel Box;1350000
KOTA YOGYAKARTA;KOTA SEMARANG;-6.9818;110.4121;115;Double Engkel Pickup;1350000
KOTA YOGYAKARTA;KOTA SEMARANG;-6.9818;110.4121;115;CDD Long;1500000
KOTA YOGYAKARTA;KOTA SEMARANG;-6.9818;110.4121;115;Van;700000
KOTA YOGYAKARTA;KOTA SEMARANG;-6.9818;110.4121;115;Small Box;800000
KOTA YOGYAKARTA;KOTA SEMARANG;-6.9818;110.4121;115;L300 Box;900000
KOTA YOGYAKARTA;KOTA SEMARANG;-6.9818;110.4121;115;Fuso Box;1850000
KOTA YOGYAKARTA;KOTA SEMARANG;-6.9818;110.4121;115;Fuso Bak;1850000
KOTA YOGYAKARTA;KOTA SEMARANG;-6.9818;110.4121;115;Tronton Box;2450000
KOTA YOGYAKARTA;KOTA SEMARANG;-6.9818;110.4121;115;Engkel Box;1000000
KOTA YOGYAKARTA;KOTA SEMARANG;-6.9818;110.4121;115;Engkel Pickup;1000000
KOTA YOGYAKARTA;KOTA SEMARANG;-6.9818;110.4121;115;Tronton Wing Box;2450000
KOTA YOGYAKARTA;KOTA SEMARANG;-6.9818;110.4121;115;Tronton Bak;2450000
KOTA YOGYAKARTA;KOTA SUKABUMI;-6.9277;106.93;493;Ekonomi;1522072
KOTA YOGYAKARTA;KOTA SUKABUMI;-6.9277;106.93;493;MPV;1532072
KOTA YOGYAKARTA;KOTA SUKABUMI;-6.9277;106.93;493;Pickup;1710000
KOTA YOGYAKARTA;KOTA SUKABUMI;-6.9277;106.93;493;Double Engkel Box;2538852
KOTA YOGYAKARTA;KOTA SUKABUMI;-6.9277;106.93;493;Double Engkel Pickup;2538852
KOTA YOGYAKARTA;KOTA SUKABUMI;-6.9277;106.93;493;CDD Long;3032600
KOTA YOGYAKARTA;KOTA SUKABUMI;-6.9277;106.93;493;Van;1686560
KOTA YOGYAKARTA;KOTA SUKABUMI;-6.9277;106.93;493;Small Box;1774836
KOTA YOGYAKARTA;KOTA SUKABUMI;-6.9277;106.93;493;L300 Box;1834836
KOTA YOGYAKARTA;KOTA SUKABUMI;-6.9277;106.93;493;Fuso Box;4643000
KOTA YOGYAKARTA;KOTA SUKABUMI;-6.9277;106.93;493;Fuso Bak;4643000
KOTA YOGYAKARTA;KOTA SUKABUMI;-6.9277;106.93;493;Tronton Box;5071600
KOTA YOGYAKARTA;KOTA SUKABUMI;-6.9277;106.93;493;Engkel Box;2265400
KOTA YOGYAKARTA;KOTA SUKABUMI;-6.9277;106.93;493;Engkel Pickup;2306400
KOTA YOGYAKARTA;KOTA SUKABUMI;-6.9277;106.93;493;Tronton Wing Box;5071600
KOTA YOGYAKARTA;KOTA SUKABUMI;-6.9277;106.93;493;Tronton Bak;5071600
KOTA YOGYAKARTA;KOTA SURABAYA;-7.2575;112.7521;330;Ekonomi;1530000
KOTA YOGYAKARTA;KOTA SURABAYA;-7.2575;112.7521;330;MPV;1580000
KOTA YOGYAKARTA;KOTA SURABAYA;-7.2575;112.7521;330;Pickup;1700000
KOTA YOGYAKARTA;KOTA SURABAYA;-7.2575;112.7521;330;Double Engkel Box;1900000
KOTA YOGYAKARTA;KOTA SURABAYA;-7.2575;112.7521;330;Double Engkel Pickup;1900000
KOTA YOGYAKARTA;KOTA SURABAYA;-7.2575;112.7521;330;CDD Long;2750000
KOTA YOGYAKARTA;KOTA SURABAYA;-7.2575;112.7521;330;Van;1700000
KOTA YOGYAKARTA;KOTA SURABAYA;-7.2575;112.7521;330;Small Box;2000000
KOTA YOGYAKARTA;KOTA SURABAYA;-7.2575;112.7521;330;L300 Box;2100000
KOTA YOGYAKARTA;KOTA SURABAYA;-7.2575;112.7521;330;Fuso Box;2900000
KOTA YOGYAKARTA;KOTA SURABAYA;-7.2575;112.7521;330;Fuso Bak;2900000
KOTA YOGYAKARTA;KOTA SURABAYA;-7.2575;112.7521;330;Tronton Box;3700000
KOTA YOGYAKARTA;KOTA SURABAYA;-7.2575;112.7521;330;Engkel Box;2200000
KOTA YOGYAKARTA;KOTA SURABAYA;-7.2575;112.7521;330;Engkel Pickup;2200000
KOTA YOGYAKARTA;KOTA SURABAYA;-7.2575;112.7521;330;Tronton Wing Box;3700000
KOTA YOGYAKARTA;KOTA SURABAYA;-7.2575;112.7521;330;Tronton Bak;3700000
KOTA YOGYAKARTA;KOTA SURAKARTA;-7.5695;110.825;63;Ekonomi;266800
KOTA YOGYAKARTA;KOTA SURAKARTA;-7.5695;110.825;63;MPV;276800
KOTA YOGYAKARTA;KOTA SURAKARTA;-7.5695;110.825;63;Pickup;345310
KOTA YOGYAKARTA;KOTA SURAKARTA;-7.5695;110.825;63;Double Engkel Box;811500
KOTA YOGYAKARTA;KOTA SURAKARTA;-7.5695;110.825;63;Double Engkel Pickup;811500
KOTA YOGYAKARTA;KOTA SURAKARTA;-7.5695;110.825;63;CDD Long;1128000
KOTA YOGYAKARTA;KOTA SURAKARTA;-7.5695;110.825;63;Van;324140
KOTA YOGYAKARTA;KOTA SURAKARTA;-7.5695;110.825;63;Small Box;362650
KOTA YOGYAKARTA;KOTA SURAKARTA;-7.5695;110.825;63;L300 Box;422650
KOTA YOGYAKARTA;KOTA SURAKARTA;-7.5695;110.825;63;Fuso Box;1663100
KOTA YOGYAKARTA;KOTA SURAKARTA;-7.5695;110.825;63;Fuso Bak;1663100
KOTA YOGYAKARTA;KOTA SURAKARTA;-7.5695;110.825;63;Tronton Box;1994600
KOTA YOGYAKARTA;KOTA SURAKARTA;-7.5695;110.825;63;Engkel Box;549350
KOTA YOGYAKARTA;KOTA SURAKARTA;-7.5695;110.825;63;Engkel Pickup;631500
KOTA YOGYAKARTA;KOTA SURAKARTA;-7.5695;110.825;63;Tronton Wing Box;1994600
KOTA YOGYAKARTA;KOTA SURAKARTA;-7.5695;110.825;63;Tronton Bak;1994600
KOTA YOGYAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;563;Ekonomi;1890000
KOTA YOGYAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;563;MPV;1940000
KOTA YOGYAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;563;Pickup;2100000
KOTA YOGYAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;563;Double Engkel Box;2500000
KOTA YOGYAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;563;Double Engkel Pickup;2500000
KOTA YOGYAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;563;CDD Long;3750000
KOTA YOGYAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;563;Van;2100000
KOTA YOGYAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;563;Small Box;2500000
KOTA YOGYAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;563;L300 Box;2600000
KOTA YOGYAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;563;Fuso Box;3500000
KOTA YOGYAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;563;Fuso Bak;3500000
KOTA YOGYAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;563;Tronton Box;4800000
KOTA YOGYAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;563;Engkel Box;2300000
KOTA YOGYAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;563;Engkel Pickup;2300000
KOTA YOGYAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;563;Tronton Wing Box;4800000
KOTA YOGYAKARTA;KOTA TANGERANG SELATAN;-6.2835;106.7113;563;Tronton Bak;4800000
KOTA YOGYAKARTA;KOTA TANGERANG;-6.1702;106.6403;578;Ekonomi;1890000
KOTA YOGYAKARTA;KOTA TANGERANG;-6.1702;106.6403;578;MPV;1940000
KOTA YOGYAKARTA;KOTA TANGERANG;-6.1702;106.6403;578;Pickup;2100000
KOTA YOGYAKARTA;KOTA TANGERANG;-6.1702;106.6403;578;Double Engkel Box;2500000
KOTA YOGYAKARTA;KOTA TANGERANG;-6.1702;106.6403;578;Double Engkel Pickup;2500000
KOTA YOGYAKARTA;KOTA TANGERANG;-6.1702;106.6403;578;CDD Long;3750000
KOTA YOGYAKARTA;KOTA TANGERANG;-6.1702;106.6403;578;Van;2100000
KOTA YOGYAKARTA;KOTA TANGERANG;-6.1702;106.6403;578;Small Box;2500000
KOTA YOGYAKARTA;KOTA TANGERANG;-6.1702;106.6403;578;L300 Box;2600000
KOTA YOGYAKARTA;KOTA TANGERANG;-6.1702;106.6403;578;Fuso Box;3500000
KOTA YOGYAKARTA;KOTA TANGERANG;-6.1702;106.6403;578;Fuso Bak;3500000
KOTA YOGYAKARTA;KOTA TANGERANG;-6.1702;106.6403;578;Tronton Box;4800000
KOTA YOGYAKARTA;KOTA TANGERANG;-6.1702;106.6403;578;Engkel Box;2300000
KOTA YOGYAKARTA;KOTA TANGERANG;-6.1702;106.6403;578;Engkel Pickup;2300000
KOTA YOGYAKARTA;KOTA TANGERANG;-6.1702;106.6403;578;Tronton Wing Box;4800000
KOTA YOGYAKARTA;KOTA TANGERANG;-6.1702;106.6403;578;Tronton Bak;4800000
KOTA YOGYAKARTA;KOTA TASIKMALAYA;-7.3506;108.2172;299;Ekonomi;1012684
KOTA YOGYAKARTA;KOTA TASIKMALAYA;-7.3506;108.2172;299;MPV;1022684
KOTA YOGYAKARTA;KOTA TASIKMALAYA;-7.3506;108.2172;299;Pickup;1147165
KOTA YOGYAKARTA;KOTA TASIKMALAYA;-7.3506;108.2172;299;Double Engkel Box;1847040
KOTA YOGYAKARTA;KOTA TASIKMALAYA;-7.3506;108.2172;299;Double Engkel Pickup;1847040
KOTA YOGYAKARTA;KOTA TASIKMALAYA;-7.3506;108.2172;299;CDD Long;2299950
KOTA YOGYAKARTA;KOTA TASIKMALAYA;-7.3506;108.2172;299;Van;1104560
KOTA YOGYAKARTA;KOTA TASIKMALAYA;-7.3506;108.2172;299;Small Box;1201819
KOTA YOGYAKARTA;KOTA TASIKMALAYA;-7.3506;108.2172;299;L300 Box;1261819
KOTA YOGYAKARTA;KOTA TASIKMALAYA;-7.3506;108.2172;299;Fuso Box;3418200
KOTA YOGYAKARTA;KOTA TASIKMALAYA;-7.3506;108.2172;299;Fuso Bak;3418200
KOTA YOGYAKARTA;KOTA TASIKMALAYA;-7.3506;108.2172;299;Tronton Box;3808000
KOTA YOGYAKARTA;KOTA TASIKMALAYA;-7.3506;108.2172;299;Engkel Box;1574990
KOTA YOGYAKARTA;KOTA TASIKMALAYA;-7.3506;108.2172;299;Engkel Pickup;1667040
KOTA YOGYAKARTA;KOTA TASIKMALAYA;-7.3506;108.2172;299;Tronton Wing Box;3808000
KOTA YOGYAKARTA;KOTA TASIKMALAYA;-7.3506;108.2172;299;Tronton Bak;3808000
KOTA YOGYAKARTA;KOTA TEGAL;-6.8588;109.1048;238;Ekonomi;834808
KOTA YOGYAKARTA;KOTA TEGAL;-6.8588;109.1048;238;MPV;844808
KOTA YOGYAKARTA;KOTA TEGAL;-6.8588;109.1048;238;Pickup;955930
KOTA YOGYAKARTA;KOTA TEGAL;-6.8588;109.1048;238;Double Engkel Box;1605480
KOTA YOGYAKARTA;KOTA TEGAL;-6.8588;109.1048;238;Double Engkel Pickup;1605480
KOTA YOGYAKARTA;KOTA TEGAL;-6.8588;109.1048;238;CDD Long;1991900
KOTA YOGYAKARTA;KOTA TEGAL;-6.8588;109.1048;238;Van;921560
KOTA YOGYAKARTA;KOTA TEGAL;-6.8588;109.1048;238;Small Box;1001678
KOTA YOGYAKARTA;KOTA TEGAL;-6.8588;109.1048;238;L300 Box;1061678
KOTA YOGYAKARTA;KOTA TEGAL;-6.8588;109.1048;238;Fuso Box;3003400
KOTA YOGYAKARTA;KOTA TEGAL;-6.8588;109.1048;238;Fuso Bak;3003400
KOTA YOGYAKARTA;KOTA TEGAL;-6.8588;109.1048;238;Tronton Box;3381000
KOTA YOGYAKARTA;KOTA TEGAL;-6.8588;109.1048;238;Engkel Box;1330380
KOTA YOGYAKARTA;KOTA TEGAL;-6.8588;109.1048;238;Engkel Pickup;1425480
KOTA YOGYAKARTA;KOTA TEGAL;-6.8588;109.1048;238;Tronton Wing Box;3381000
KOTA YOGYAKARTA;KOTA TEGAL;-6.8588;109.1048;238;Tronton Bak;3381000
KOTA YOGYAKARTA;MAJALENGKA;-6.8364;108.2274;348;Ekonomi;1141552
KOTA YOGYAKARTA;MAJALENGKA;-6.8364;108.2274;348;MPV;1151552
KOTA YOGYAKARTA;MAJALENGKA;-6.8364;108.2274;348;Pickup;1289500
KOTA YOGYAKARTA;MAJALENGKA;-6.8364;108.2274;348;Double Engkel Box;2022072
KOTA YOGYAKARTA;MAJALENGKA;-6.8364;108.2274;348;Double Engkel Pickup;2022072
KOTA YOGYAKARTA;MAJALENGKA;-6.8364;108.2274;348;CDD Long;2511400
KOTA YOGYAKARTA;MAJALENGKA;-6.8364;108.2274;348;Van;1251560
KOTA YOGYAKARTA;MAJALENGKA;-6.8364;108.2274;348;Small Box;1346796
KOTA YOGYAKARTA;MAJALENGKA;-6.8364;108.2274;348;L300 Box;1406796
KOTA YOGYAKARTA;MAJALENGKA;-6.8364;108.2274;348;Fuso Box;3741800
KOTA YOGYAKARTA;MAJALENGKA;-6.8364;108.2274;348;Fuso Bak;3741800
KOTA YOGYAKARTA;MAJALENGKA;-6.8364;108.2274;348;Tronton Box;4141400
KOTA YOGYAKARTA;MAJALENGKA;-6.8364;108.2274;348;Engkel Box;1752232
KOTA YOGYAKARTA;MAJALENGKA;-6.8364;108.2274;348;Engkel Pickup;1842072
KOTA YOGYAKARTA;MAJALENGKA;-6.8364;108.2274;348;Tronton Wing Box;4141400
KOTA YOGYAKARTA;MAJALENGKA;-6.8364;108.2274;348;Tronton Bak;4141400
KOTA YOGYAKARTA;PALABUHANRATU;-6.989;106.5524;552;Ekonomi;1676888
KOTA YOGYAKARTA;PALABUHANRATU;-6.989;106.5524;552;MPV;1686888
KOTA YOGYAKARTA;PALABUHANRATU;-6.989;106.5524;552;Pickup;1881100
KOTA YOGYAKARTA;PALABUHANRATU;-6.989;106.5524;552;Double Engkel Box;2749128
KOTA YOGYAKARTA;PALABUHANRATU;-6.989;106.5524;552;Double Engkel Pickup;2749128
KOTA YOGYAKARTA;PALABUHANRATU;-6.989;106.5524;552;CDD Long;3221400
KOTA YOGYAKARTA;PALABUHANRATU;-6.989;106.5524;552;Van;1863560
KOTA YOGYAKARTA;PALABUHANRATU;-6.989;106.5524;552;Small Box;1949004
KOTA YOGYAKARTA;PALABUHANRATU;-6.989;106.5524;552;L300 Box;2009004
KOTA YOGYAKARTA;PALABUHANRATU;-6.989;106.5524;552;Fuso Box;4945000
KOTA YOGYAKARTA;PALABUHANRATU;-6.989;106.5524;552;Fuso Bak;4945000
KOTA YOGYAKARTA;PALABUHANRATU;-6.989;106.5524;552;Tronton Box;5437400
KOTA YOGYAKARTA;PALABUHANRATU;-6.989;106.5524;552;Engkel Box;2471900
KOTA YOGYAKARTA;PALABUHANRATU;-6.989;106.5524;552;Engkel Pickup;2431400
KOTA YOGYAKARTA;PALABUHANRATU;-6.989;106.5524;552;Tronton Wing Box;5437400
KOTA YOGYAKARTA;PALABUHANRATU;-6.989;106.5524;552;Tronton Bak;5437400
KOTA YOGYAKARTA;PANGANDARAN MARLIN MONUMENT;-7.6385;108.6606;243;Ekonomi;849388
KOTA YOGYAKARTA;PANGANDARAN MARLIN MONUMENT;-7.6385;108.6606;243;MPV;859388
KOTA YOGYAKARTA;PANGANDARAN MARLIN MONUMENT;-7.6385;108.6606;243;Pickup;971605
KOTA YOGYAKARTA;PANGANDARAN MARLIN MONUMENT;-7.6385;108.6606;243;Double Engkel Box;1625280
KOTA YOGYAKARTA;PANGANDARAN MARLIN MONUMENT;-7.6385;108.6606;243;Double Engkel Pickup;1625280
KOTA YOGYAKARTA;PANGANDARAN MARLIN MONUMENT;-7.6385;108.6606;243;CDD Long;2017150
KOTA YOGYAKARTA;PANGANDARAN MARLIN MONUMENT;-7.6385;108.6606;243;Van;936560
KOTA YOGYAKARTA;PANGANDARAN MARLIN MONUMENT;-7.6385;108.6606;243;Small Box;1018083
KOTA YOGYAKARTA;PANGANDARAN MARLIN MONUMENT;-7.6385;108.6606;243;L300 Box;1078083
KOTA YOGYAKARTA;PANGANDARAN MARLIN MONUMENT;-7.6385;108.6606;243;Fuso Box;3037400
KOTA YOGYAKARTA;PANGANDARAN MARLIN MONUMENT;-7.6385;108.6606;243;Fuso Bak;3037400
KOTA YOGYAKARTA;PANGANDARAN MARLIN MONUMENT;-7.6385;108.6606;243;Tronton Box;3416000
KOTA YOGYAKARTA;PANGANDARAN MARLIN MONUMENT;-7.6385;108.6606;243;Engkel Box;1350430
KOTA YOGYAKARTA;PANGANDARAN MARLIN MONUMENT;-7.6385;108.6606;243;Engkel Pickup;1445280
KOTA YOGYAKARTA;PANGANDARAN MARLIN MONUMENT;-7.6385;108.6606;243;Tronton Wing Box;3416000
KOTA YOGYAKARTA;PANGANDARAN MARLIN MONUMENT;-7.6385;108.6606;243;Tronton Bak;3416000
KOTA YOGYAKARTA;PURBALINGGA;-7.3857;109.3604;163;Ekonomi;604120
KOTA YOGYAKARTA;PURBALINGGA;-7.3857;109.3604;163;MPV;614120
KOTA YOGYAKARTA;PURBALINGGA;-7.3857;109.3604;163;Pickup;707929
KOTA YOGYAKARTA;PURBALINGGA;-7.3857;109.3604;163;Double Engkel Box;1292200
KOTA YOGYAKARTA;PURBALINGGA;-7.3857;109.3604;163;Double Engkel Pickup;1292200
KOTA YOGYAKARTA;PURBALINGGA;-7.3857;109.3604;163;CDD Long;1633500
KOTA YOGYAKARTA;PURBALINGGA;-7.3857;109.3604;163;Van;681686
KOTA YOGYAKARTA;PURBALINGGA;-7.3857;109.3604;163;Small Box;742135
KOTA YOGYAKARTA;PURBALINGGA;-7.3857;109.3604;163;L300 Box;802135
KOTA YOGYAKARTA;PURBALINGGA;-7.3857;109.3604;163;Fuso Box;2463800
KOTA YOGYAKARTA;PURBALINGGA;-7.3857;109.3604;163;Fuso Bak;2463800
KOTA YOGYAKARTA;PURBALINGGA;-7.3857;109.3604;163;Tronton Box;2826400
KOTA YOGYAKARTA;PURBALINGGA;-7.3857;109.3604;163;Engkel Box;1013165
KOTA YOGYAKARTA;PURBALINGGA;-7.3857;109.3604;163;Engkel Pickup;1112200
KOTA YOGYAKARTA;PURBALINGGA;-7.3857;109.3604;163;Tronton Wing Box;2826400
KOTA YOGYAKARTA;PURBALINGGA;-7.3857;109.3604;163;Tronton Bak;2826400
KOTA YOGYAKARTA;PURBAYANI;-7.4961;107.5091;419;Ekonomi;1327896
KOTA YOGYAKARTA;PURBAYANI;-7.4961;107.5091;419;MPV;1337896
KOTA YOGYAKARTA;PURBAYANI;-7.4961;107.5091;419;Pickup;1495400
KOTA YOGYAKARTA;PURBAYANI;-7.4961;107.5091;419;Double Engkel Box;2275116
KOTA YOGYAKARTA;PURBAYANI;-7.4961;107.5091;419;Double Engkel Pickup;2275116
KOTA YOGYAKARTA;PURBAYANI;-7.4961;107.5091;419;CDD Long;2795800
KOTA YOGYAKARTA;PURBAYANI;-7.4961;107.5091;419;Van;1464560
KOTA YOGYAKARTA;PURBAYANI;-7.4961;107.5091;419;Small Box;1556388
KOTA YOGYAKARTA;PURBAYANI;-7.4961;107.5091;419;L300 Box;1616388
KOTA YOGYAKARTA;PURBAYANI;-7.4961;107.5091;419;Fuso Box;4199000
KOTA YOGYAKARTA;PURBAYANI;-7.4961;107.5091;419;Fuso Bak;4199000
KOTA YOGYAKARTA;PURBAYANI;-7.4961;107.5091;419;Tronton Box;4612800
KOTA YOGYAKARTA;PURBAYANI;-7.4961;107.5091;419;Engkel Box;2006400
KOTA YOGYAKARTA;PURBAYANI;-7.4961;107.5091;419;Engkel Pickup;2084400
KOTA YOGYAKARTA;PURBAYANI;-7.4961;107.5091;419;Tronton Wing Box;4612800
KOTA YOGYAKARTA;PURBAYANI;-7.4961;107.5091;419;Tronton Bak;4612800
KOTA YOGYAKARTA;SERANG;-6.1169;106.1539;644;Ekonomi;1918296
KOTA YOGYAKARTA;SERANG;-6.1169;106.1539;644;MPV;1928296
KOTA YOGYAKARTA;SERANG;-6.1169;106.1539;644;Pickup;2147900
KOTA YOGYAKARTA;SERANG;-6.1169;106.1539;644;Double Engkel Box;3077016
KOTA YOGYAKARTA;SERANG;-6.1169;106.1539;644;Double Engkel Pickup;3077016
KOTA YOGYAKARTA;SERANG;-6.1169;106.1539;644;CDD Long;3515800
KOTA YOGYAKARTA;SERANG;-6.1169;106.1539;644;Van;2139560
KOTA YOGYAKARTA;SERANG;-6.1169;106.1539;644;Small Box;2220588
KOTA YOGYAKARTA;SERANG;-6.1169;106.1539;644;L300 Box;2280588
KOTA YOGYAKARTA;SERANG;-6.1169;106.1539;644;Fuso Box;5405000
KOTA YOGYAKARTA;SERANG;-6.1169;106.1539;644;Fuso Bak;5405000
KOTA YOGYAKARTA;SERANG;-6.1169;106.1539;644;Tronton Box;6007800
KOTA YOGYAKARTA;SERANG;-6.1169;106.1539;644;Engkel Box;2793900
KOTA YOGYAKARTA;SERANG;-6.1169;106.1539;644;Engkel Pickup;2615400
KOTA YOGYAKARTA;SERANG;-6.1169;106.1539;644;Tronton Wing Box;6007800
KOTA YOGYAKARTA;SERANG;-6.1169;106.1539;644;Tronton Bak;6007800
KOTA YOGYAKARTA;SRAGEN;-7.4194;111.0225;96;Ekonomi;385600
KOTA YOGYAKARTA;SRAGEN;-7.4194;111.0225;96;MPV;395600
